id_user,timestamp,source,message,category
5917,12/2/2024,livechat,"""It’s mean I didn’t win yet""",Irrelevant/Other
6585,12/2/2024,livechat,"""can I continue the chat I was last active on""",Irrelevant/Other
2518,12/3/2024,livechat,"""Are there any special considerations for players that play in the states""",Irrelevant/Other
1580,12/3/2024,livechat,"""For example 9pm Monday  here in california is tuesday in eroup""",Irrelevant/Other
1298,12/3/2024,livechat,"""Hope i made sense""",Irrelevant/Other
1083,12/3/2024,livechat,"""I'm so very frustrated so I hope you can help me, that was all the money I had left so this was a kick in the stomach for me.""",Irrelevant/Other
7330,12/3/2024,livechat,"""Anyway, you can issue me some free spins because of all this""",Bonuses/Promotions Issues
1357,12/3/2024,livechat,"""I deposited this morning bitzstarz was having issues I was told my money had been deposited in Dave's account and not to worry that it wasn't my fault but that the issue would be resolved and I'd get my money deposited back into my account""",Account/Login Issues
1043,12/3/2024,livechat,"""Okay wonderful I appreciate you checking on that for me is there any way from preventing this from happening another time or any way that I would have known not to do something so this issue does it rise again okay""",Irrelevant/Other
6992,12/3/2024,livechat,"""Nothing to say.. This is unacceptable""",Irrelevant/Other
6550,12/3/2024,livechat,"""\n08:04 PM\nI lost the person I was chatting with before I did a deposit of more than $20. I was given the extra money for the bonus but not the free spins none of the stuff that was put on the list of why I might not get it applies to me I followed all the details, could you please fix this for me so I can get the free spins?""",Deposit/Payment Issues
6789,12/3/2024,livechat,"""Dan foreal When I put the money on, it was showing the free spin thing still that’s why I click yes on those bonus""",Bonuses/Promotions Issues
5906,12/3/2024,livechat,"""I didn't receive anything""",Irrelevant/Other
6390,12/3/2024,livechat,"""Which one is faster ?""",Irrelevant/Other
2820,12/3/2024,livechat,"""Ur guys free spins and""",Bonuses/Promotions Issues
9155,12/3/2024,livechat,"""Deposit my crypto whit out bonus""",Deposit/Payment Issues
8856,12/3/2024,livechat,"""My deposit""",Deposit/Payment Issues
6176,12/3/2024,livechat,"""Yesterday there was a Banner Popping up at your Site that tells  me that Casino Site has currently deposit issues with crypto transfers""",Deposit/Payment Issues
6462,12/3/2024,livechat,"""I figured it out ...1 second""",Irrelevant/Other
6355,12/3/2024,livechat,"""No I meant money to play""",Irrelevant/Other
7104,12/3/2024,livechat,"""ffirst time I ever have an issue redeeming them.""",Irrelevant/Other
5565,12/3/2024,livechat,"""I'm still waiting for a deposit from the morning""",Deposit/Payment Issues
6380,12/3/2024,livechat,"""Just never had an issue with you guys befo re""",Irrelevant/Other
6736,12/3/2024,livechat,"""I want to get report fraudulent charges on my account""",Account/Login Issues
7964,12/3/2024,livechat,"""I have a special promotion that I was given as an exception""",Bonuses/Promotions Issues
6014,12/3/2024,livechat,"""Is there anyway you can check for me atleast to see if it was sent""",Irrelevant/Other
6970,12/3/2024,livechat,"""how much i win ?""",Irrelevant/Other
6779,12/3/2024,livechat,"""Ok sounds good thank you""",Irrelevant/Other
7350,12/3/2024,livechat,"""His answer me i get 90x why i get 6x !!!!!!""",Irrelevant/Other
6824,12/3/2024,livechat,"""Just let me understand why i get 50 x""",Irrelevant/Other
6828,12/3/2024,livechat,"""The bet was 1$""",Irrelevant/Other
6927,12/3/2024,livechat,"""It has been over 24 hours. I want my money back""",Irrelevant/Other
6125,12/3/2024,livechat,"""And ehat dies bank statement mean""",Irrelevant/Other
6453,12/3/2024,livechat,"""since on sunday afternoon, would this take longer than 48hours?""",Irrelevant/Other
6283,12/3/2024,livechat,"""Has now been over 24 hours and still my deposit isn't credited..""",Deposit/Payment Issues
7276,12/3/2024,livechat,"""now i am so in need of my money, besides its just about 15months i left it for and not upto 2years""",Irrelevant/Other
6404,12/3/2024,livechat,"""How can I cash out more than 35$? I do not have any bonusus active.""",Bonuses/Promotions Issues
7214,12/3/2024,livechat,"""But why isnt m’y card cashout possible?""",Withdrawal/Cashout Issues
6007,12/3/2024,livechat,"""just made the Bank transfer but its slow and annoying""",Withdrawal/Cashout Issues
6773,12/3/2024,livechat,"""doesnt work""",Irrelevant/Other
1492,12/3/2024,livechat,"""I totally understand and just please understand that none of this frustration or anger is directed towards you in particular it's just to the situation I feel like this should have been handled by now I feel like I'm just being left out on the f****** playing field kind of forgotten and quite frankly 20 free spins is like a slap in the face when you guys find any particular issue or problem and you guys will hold a withdrawal from us immediately this is not fair to us why should we wait hours upon hours upon hours for our money my money to be f****** fumbled around by you guys and it all be okay no there should be more compensation than just 20 free spins that gave me 24 f****** cents please make this right I already f****** emailed Nick I emailed other higher up people they know of my irritated state this is not a matter of frustration frustration is an hour or two of wait this is 24 hours frustration is out of the picture""",Withdrawal/Cashout Issues
6353,12/3/2024,livechat,"""Can you unlock my account please""",Account/Login Issues
6685,12/3/2024,livechat,"""I just want something that I've missed reactivated""",Irrelevant/Other
11019,12/3/2024,livechat,"""There is the confirmation""",Irrelevant/Other
7009,12/3/2024,livechat,"""Can you delete this card on another account and stay only on this account?""",Account/Login Issues
7284,12/3/2024,livechat,"""Still I cant deposit with Visa""",Deposit/Payment Issues
7527,12/3/2024,livechat,"""I didnt have another device...""",Irrelevant/Other
2917,12/3/2024,livechat,"""I've yet to receive the deposit i made about two days ago""",Deposit/Payment Issues
6926,12/4/2024,livechat,"""If no card details doesn’t that mean I’m not verified?""",Irrelevant/Other
6998,12/4/2024,livechat,"""If I get penalized with out proof is far from better business""",Irrelevant/Other
7489,12/4/2024,livechat,"""My Wednesday free spins""",Bonuses/Promotions Issues
7267,12/4/2024,livechat,"""I changed game all together before I stopped or was going to but either way I stopped playing so I don't c how it would continue to spin when I stopped that game n closed out""",Gameplay/Technical Issues
37,12/4/2024,telegram,"""Where is my deposit it’s been welll over 24 hours and you guys still haven’t credited my account""",Account/Login Issues
6813,12/4/2024,livechat,"""Look I just had my account saying disabled""",Account/Login Issues
6671,12/4/2024,livechat,"""Ok gracias ☺️""",Irrelevant/Other
1228,12/4/2024,livechat,"""Not anything you all have never done this before""",Irrelevant/Other
7287,12/4/2024,livechat,"""you check before message""",Irrelevant/Other
6307,12/4/2024,livechat,"""Iv purchased 3 others""",Irrelevant/Other
5469,12/4/2024,livechat,"""i press the first try, it said i am no fund""",Deposit/Payment Issues
6309,12/4/2024,livechat,"""It says you have request cash out""",Irrelevant/Other
268,12/4/2024,telegram,"""I tried to play my bonus an days my account is temporarily suspended?""",Account/Login Issues
145,12/4/2024,livechat,"""Hi    I sent it to u""",Irrelevant/Other
7485,12/4/2024,livechat,"""hey there why didnt i receive the bonus' with my last $100 deposit?""",Deposit/Payment Issues
10307,12/4/2024,livechat,"""No check my account""",Account/Login Issues
7183,12/4/2024,livechat,"""I have like 15 hours or something left to expires""",Irrelevant/Other
6374,12/4/2024,livechat,"""I can't convert my USD balance into USDT to withdraw?""",Withdrawal/Cashout Issues
10548,12/4/2024,livechat,"""The said I had to contact u so u can apply it""",Irrelevant/Other
7189,12/4/2024,livechat,"""I played $71 and that’s it""",Irrelevant/Other
6892,12/4/2024,livechat,"""What do you mean what is it? I don’t know. It said there’s three things there I was I thought that when I made the $71 deposit and there was three spins coming so maybe they are maybe they aren’t don’t know then below that box there was this maniac thing I want three dollars and some cents when do I get that… Then the piggy bank thing came up to I don’t know whether it was 20 something or 27 something I never received that money either Some kind of bonus you got going on there""",Deposit/Payment Issues
7514,12/4/2024,livechat,"""can i please speak to a manager""",Irrelevant/Other
1642,12/4/2024,telegram,"""It's not letting me log in no games""",Gameplay/Technical Issues
1640,12/4/2024,telegram,"""Ok what app do I do that with how do I get the crypto wqllet""",Irrelevant/Other
987,12/4/2024,telegram,"""Can you ask for a new ltc address? Mine doesn't notice it as ltc""",Irrelevant/Other
6349,12/4/2024,livechat,"""My wife had one also that I will provide momentarily.""",Irrelevant/Other
8260,12/4/2024,livechat,"""Did u get my message""",Irrelevant/Other
6541,12/4/2024,livechat,"""Ok thanks God bye""",Irrelevant/Other
7433,12/4/2024,livechat,"""Till later, Chiao""",Irrelevant/Other
7314,12/4/2024,livechat,"""it was an accident. I hit the log in with Google button and it created a second one which i don't play""",Irrelevant/Other
7364,12/4/2024,livechat,"""I have always deposited 20 or less and it’s always there""",Deposit/Payment Issues
7671,12/4/2024,livechat,"""Hey thanks I sent 2 small payments""",Deposit/Payment Issues
7008,12/4/2024,livechat,"""Levi sorry mate it cut out so what did you figure out""",Irrelevant/Other
10990,12/4/2024,livechat,"""There should be apopup or the game should pause informing players of there deposit""",Deposit/Payment Issues
6249,12/4/2024,livechat,"""Hello Mia, hope your day is going well.""",Irrelevant/Other
1268,12/4/2024,livechat,"""Sent it from my cashapp""",Irrelevant/Other
7013,12/4/2024,livechat,"""Yeah, they've said, there is no problem""",Irrelevant/Other
7003,12/4/2024,livechat,"""So when I first activated the bonus under the duration He was counting each hour. Now that it’s reached 24 hours over four hours ago he has stopped counting.""",Bonuses/Promotions Issues
7281,12/4/2024,livechat,"""I need someone who can apply the deposit i sent 3DAYS AGO""",Deposit/Payment Issues
6453,12/4/2024,livechat,"""what can I say for you to understand that this is not regarding a single game session??""",Gameplay/Technical Issues
7527,12/4/2024,livechat,"""I'VE NEVER SEEN AN APP LIKE THIS BEFORE 3 DAYS ?""",Irrelevant/Other
7176,12/4/2024,livechat,"""I literally just sent money to my old crypto address prior to logging on""",Irrelevant/Other
6994,12/4/2024,livechat,"""WTF , LIKE DOES IT REALLY TAKE THIS LONG I BEEN ASKING OVER AND OVER AND OVER , AND ALL I GET IS YOU HAVE TO WAIT AND 20  FREE SPINS""",Bonuses/Promotions Issues
7125,12/4/2024,livechat,"""maybe next time . it's been a not so lucky beginning.""",Irrelevant/Other
7316,12/4/2024,livechat,"""Where is my deposit""",Deposit/Payment Issues
5942,12/4/2024,livechat,"""Hi there :) I just wanted to check the account details  are correct  .. yes I'm referring to the $500""",Account/Login Issues
8738,12/4/2024,livechat,"""How many amounts are you talking about what's really going on cause one day I didn't receive anything but deposit I made after it took so long and was Thanksgiving day""",Deposit/Payment Issues
7044,12/4/2024,livechat,"""and I was just about to make my first deposit.. man o man""",Deposit/Payment Issues
1683,12/4/2024,telegram,"""Hi there, i made a deposit of $100 yesterday as part of the Wednesday free spins, but I haven’t received my free spins as yet? Can you help me with this please?""",Deposit/Payment Issues
8194,12/5/2024,livechat,"""May i have my account reopened please""",Account/Login Issues
6418,12/5/2024,livechat,"""I do not have a duplicate account that has been fixed with your higher up personal""",Account/Login Issues
6899,12/5/2024,livechat,"""Hi before I even play them I know I deposited enough for more than just 20 spins""",Deposit/Payment Issues
7011,12/5/2024,livechat,"""I used fintech for my 150 cash out and that was Tuesday it’s not instant""",Irrelevant/Other
9700,12/5/2024,livechat,"""What that's crazy how is he going to send me fake information getting my hopes up""",Irrelevant/Other
